h_values,a_values,c_values,global_node_eccentricity,within_community_eccentricity,community_eccentricity,community_size
0.1391538562931219,0.15179017200901027,0.16982572661944847,0.004764322120239932,0.16994891287544878,0.17471323499568872,140
0.14162830378844665,0.07333699194668504,0.08026426150629808,2.5114147549885146,0.3105942601624152,2.2008204948260994,156
0.10576950875680527,0.10869005474751717,0.12926783450510065,2.003694891328109,0.19712560349799046,2.2008204948260994,156
0.10794102616898986,0.11178519762477668,0.13197535897762327,0.46603329503586444,0.2913200600401757,0.17471323499568872,140
0.10381558894417903,0.12554050515727216,0.08967184326544098,2.553252524660406,0.06147550883904351,2.6147280334994494,148
0.15184845999331786,0.16298253493731246,0.11039379058192791,0.8460387041223562,0.5235511079146723,1.3695898120370285,140
0.11882724309945639,0.1926545073847765,0.0902638609122305,0.5741523625604529,0.019779997388271298,0.5543723651721816,90
0.10934687348239863,0.0985778698174744,0.12986113768325303,0.5267732985959281,0.02759906657625344,0.5543723651721816,90
0.06497620080549729,0.2123485308952294,0.16603396856969863,3.0222942743465957,0.4075662408471463,2.6147280334994494,148
0.14185891691005328,0.17527597309692916,0.13306859584522837,4.8186375978280225,0.2236866516324545,4.594950946195568,105
0.21594189049064136,0.20062755728891893,0.1862090868416006,1.97927525277613,0.6354527807233195,2.6147280334994494,148
0.14924878822683174,0.1719006793516798,0.09432395207300885,6.118308368918482,1.4350089983102459,4.683299370608236,78
0.08569194695745097,0.23985399185504913,0.18518292737168213,2.887548421729825,0.6867279269037256,2.2008204948260994,156
0.22318442843011427,0.1653117734535433,0.2028094814510039,0.938460141468442,0.4311296705685864,1.3695898120370285,140
0.18472053563970345,0.22434032442426305,0.0296017444778576,1.2627200879604088,0.10686972407661965,1.3695898120370285,140
0.17805714881061765,0.09981322520913871,0.16413016949148654,1.6584538482275684,0.2888640361905399,1.3695898120370285,140
0.28029616491932563,0.17719492284770413,0.171620697072014,2.0216988417095814,0.17912165311651806,2.2008204948260994,156
0.16371256133509976,0.06773566083701985,0.1417514649727532,0.3360510828554169,0.16133784785972816,0.17471323499568872,140
0.10024540378603461,0.18009111288348167,0.1402588711703253,3.1661857916131133,1.4287651545824547,4.594950946195568,105
0.028769056235428747,0.1417175162571138,0.1701861756582058,1.8850512339738092,0.3157692608522902,2.2008204948260994,156
0.17177007691558105,0.14682074772816436,0.13002253002654318,1.3402548337876952,0.029334978249333288,1.3695898120370285,140
0.07916148067012492,0.16932044625421058,0.14439031225396934,5.290050289944924,0.695099343749356,4.594950946195568,105
0.08359543231409923,0.07696188305351828,0.05807645810018426,2.091115767095237,0.5236122664042124,2.6147280334994494,148
0.17380196528814187,0.1857528725143361,0.17358286174215165,0.936018831978119,0.14215602915579606,1.078174861133915,142
0.16634117791040398,0.16755566282638953,0.14890448985378632,0.7362603612004364,0.34191449993347867,1.078174861133915,142
0.16869864974040694,0.10140075634987025,0.09773961231522027,0.7077895326997753,0.37038532843413974,1.078174861133915,142
0.20265245666266835,0.16073379647609334,0.1645749290393489,0.2651173054934321,0.09040407049774335,0.17471323499568872,140
0.1979854818676993,0.19285019855767221,0.15532923788575598,0.881600560530799,0.32722819535861747,0.5543723651721816,90
0.22815231334103184,0.20780148713819765,0.1412904511974248,2.372526907319436,0.24220112618001322,2.6147280334994494,148
0.14314569980068936,0.11356414449304725,0.14931225058252132,2.782931240233448,0.16820320673399847,2.6147280334994494,148
0.11129532109379275,0.031837420760877935,0.0841257542028051,0.682573640960954,0.39560122017296107,1.078174861133915,142
0.06374891106818813,0.12300778608906063,0.15234906474671275,2.7647829187763424,0.563962423950243,2.2008204948260994,156
0.173994134797102,0.11004035375542125,0.09606068215801071,0.3881313772561311,0.21341814226044237,0.17471323499568872,140
0.1699446490588782,0.19650074616715812,0.1712127268256864,0.6867888550590848,0.13241648988690324,0.5543723651721816,90
0.18839388337991897,0.1660519638490282,0.20441817002314222,1.2985690408074213,0.07102077122960715,1.3695898120370285,140
0.22644885609664106,0.13449357286878438,0.11526144219241335,1.7392658777088483,0.4615546171172511,2.2008204948260994,156
0.144896968615956,0.1525015582456529,0.2056487288280222,1.2826069477187017,0.0869828643183268,1.3695898120370285,140
0.1961947041733328,0.1447243265112955,0.18653189668742595,0.3698321263958982,0.18454023877628334,0.5543723651721816,90
0.1689071338334488,0.09986496452204162,0.13638480653215287,1.7825599506413667,0.4182605441847327,2.2008204948260994,156
0.1252864808828642,0.17773664552397023,0.09083975332392796,2.523886343063296,0.32306584823719664,2.2008204948260994,156
0.16051457670152333,0.16709575277075725,0.13762217790281112,2.7666399232890466,0.15191188978959724,2.6147280334994494,148
0.17235047316685845,0.2681721480911179,0.1954130113401943,2.1271875470483823,0.07363294777771712,2.2008204948260994,156
0.13675845981481657,0.18565042647346458,0.2080598959931822,1.0425527613505423,0.32703705068648614,1.3695898120370285,140
0.15420864658001576,0.1043600393898085,0.06806842202725283,0.2960778752523293,0.2582944899198522,0.5543723651721816,90
0.16219028973381813,0.20019932869448082,0.10615251220457794,3.8365503016093947,0.8467490689988417,4.683299370608236,78
0.17147283125672716,0.16494932283167338,0.21626244437836964,2.769694978501223,0.15496694500177366,2.6147280334994494,148
0.10881054970027515,0.22413279306316808,0.09688878823506578,1.1156618640590044,0.2539279479780241,1.3695898120370285,140
0.1674489412300606,0.18696968073161627,0.17181821531549005,1.5879569378027194,0.5097820766688044,1.078174861133915,142
0.1748414754473455,0.17887996510725768,0.1936981059501619,3.732899712156518,0.86205123403905,4.594950946195568,105
0.1688037843175185,0.18159764118254695,0.1781379664848511,4.3511104041986455,0.33218896640959095,4.683299370608236,78
0.18530986239533329,0.16954662025314468,0.15308602969182017,0.521493795251532,0.032878569920649525,0.5543723651721816,90
0.09892629692005019,0.19843384750390392,0.11207634283739809,0.7657012834909714,0.3124735776429436,1.078174861133915,142
0.1525498760513073,0.18816115560119273,0.17513119946387185,0.45574899020113285,0.6224258709327822,1.078174861133915,142
0.21950473685987046,0.15553014763487008,0.18913010851684253,0.8632456661156931,0.21492919501822194,1.078174861133915,142
0.20680084858229358,0.132395038901361,0.10978251675401668,1.6816885335529042,0.3120987215158757,1.3695898120370285,140
0.17839949179848202,0.06059170506947399,0.20345080389807715,2.3723218067119074,0.24240622678754198,2.6147280334994494,148
0.12009398039524799,0.13398023024340025,0.17489849714538888,0.3432197491705683,0.16850651417487955,0.17471323499568872,140
0.16169406282371607,0.21209381711725425,0.20417925723547953,3.685348186252419,0.9979511843558173,4.683299370608236,78
0.17089499305311134,0.13640307462545606,0.23193354661887722,0.6225441039226066,0.4556307572113084,1.078174861133915,142
0.2233927168052373,0.1206380976195982,0.18702637529590035,0.572828342078052,0.3981151070823633,0.17471323499568872,140
0.1299901098310106,0.14279292698527501,0.23820859402139904,0.8888554720889061,0.4807343399481223,1.3695898120370285,140
0.26906609354684974,0.1591496277119514,0.2233741520977734,2.6522978478174464,0.037569814317997,2.6147280334994494,148
0.2096553676492198,0.19722593121855692,0.18929732067168323,6.42379177210579,1.8288408259102225,4.594950946195568,105
0.13194034799358736,0.042639735084632785,0.08019423408493934,1.7686766438808417,0.3990868318438132,1.3695898120370285,140
0.14184998042981364,0.15150036834634575,0.15308995865756297,3.5767735607761697,1.1065258098320667,4.683299370608236,78
0.19694176558978327,0.18870578732384508,0.22187901890030087,1.5923685110115113,0.22277869897448288,1.3695898120370285,140
0.13718282669235876,0.1152289168359952,0.2404661133530298,1.0577014118204477,0.020473449313467285,1.078174861133915,142
0.18606731280928324,0.23649926653621037,0.09980406285194927,0.4783175135752705,0.076054851596911,0.5543723651721816,90
0.12055737167736962,0.24895435934657367,0.21114720287794547,2.2862180347885546,0.3285099987108948,2.6147280334994494,148
0.2241411161387429,0.06594416610947608,0.10403844684977076,0.4540154374182494,0.10035692775393212,0.5543723651721816,90
0.09654570836573556,0.14401224271980934,0.12721816578898817,0.46868790763765716,0.08568445753452436,0.5543723651721816,90
0.08632935592625746,0.1987162889076476,0.1937869562418494,2.103007119809321,0.09781337501677845,2.2008204948260994,156
0.15847980790870028,0.1192315791837476,0.24257323467585834,1.1781671094448831,0.19142270259214533,1.3695898120370285,140
0.19369065913543593,0.18529430325024226,0.15348841554885864,1.1499734126027679,0.2196163994342606,1.3695898120370285,140
0.16431736347578352,0.04280824272550855,0.18159638744185663,1.2599354891442542,0.10965432289277421,1.3695898120370285,140
0.14833951939426843,0.12079234971029967,0.20212728714469358,1.656974366375558,0.2873845543385296,1.3695898120370285,140
0.1353573605752909,0.10639736836496813,0.1685353200426589,1.0215177847071792,0.056657076426735786,1.078174861133915,142
0.17293399153846287,0.19868456232122556,0.12097388453134966,2.0928769579647377,0.5218510755347117,2.6147280334994494,148
0.11005724568927522,0.1824681716845479,0.22950331096812018,0.37535786920981906,0.17901449596236246,0.5543723651721816,90
0.2662442742335682,0.18676721344252273,0.17075347264544988,0.23100966230301545,0.32336270286916613,0.5543723651721816,90
0.18178889874103532,0.08615626706072592,0.18017667348522776,6.312281810984135,1.628982440375899,4.683299370608236,78
0.21082920396272473,0.165106829902157,0.20561179137155536,0.545363389694418,0.009008975477763581,0.5543723651721816,90
0.10482583663918316,0.20489155778802148,0.16980866759527186,0.809117121727031,0.26905773940688404,1.078174861133915,142
0.1478522304832978,0.1570539413921079,0.1164325509635803,4.48573931973557,0.19756005087266626,4.683299370608236,78
0.25840383490466934,0.21817222249113033,0.19482007398724013,3.044631480760555,0.4299034472611054,2.6147280334994494,148
0.18532755123155648,0.13325869443276003,0.2599005204788972,3.453125792205535,1.141825153990033,4.594950946195568,105
0.05377201420921035,0.04236062551457678,0.17973877381924863,0.2966540751028441,0.12194084010715533,0.17471323499568872,140
0.14920538663322444,0.11547464943702465,0.12374379093478421,1.1979488263789788,0.11977396524506378,1.078174861133915,142
0.19318535423164923,0.2206872768271514,0.21504473974790336,1.2557274596969825,0.11386235234004594,1.3695898120370285,140
0.09367502772300706,0.12887187305851136,0.18063947827968657,3.1581431636588464,0.543415130159397,2.6147280334994494,148
0.19662893194543704,0.1020677239298376,0.12174610059268165,1.49907916919755,0.12948935716052157,1.3695898120370285,140
0.06796421247360941,0.17044666797164937,0.06713778956199747,3.7785270648492175,0.9047723057590189,4.683299370608236,78
0.18880254725143775,0.22864806257694548,0.14624515192809767,0.302729360618132,0.12801612562244324,0.17471323499568872,140
0.12902027532603022,0.11239986976526833,0.1750062034057795,1.6549080587986598,0.5459124360274397,2.2008204948260994,156
0.18199741759963292,0.14977913833695455,0.09966936926362698,2.2842898333773203,0.3304382001221291,2.6147280334994494,148
0.18783374806784928,0.22666628332962913,0.23863164915238438,0.8339921818863321,0.24418267924758297,1.078174861133915,142
0.1580858461305309,0.11118268591599638,0.10365831357297198,1.4994509781364018,0.7013695166896976,2.2008204948260994,156
0.17010351013625405,0.27498123433734367,0.1364589898590632,1.8866760312899162,0.5170862192528878,1.3695898120370285,140
0.1826533280679523,0.1739006622959393,0.173902450631858,3.0843393854462917,0.46961135194684234,2.6147280334994494,148
0.11272896401248003,0.17479248961489038,0.22349849316856324,1.0986306839282993,0.27095912810872913,1.3695898120370285,140
0.16006760783298232,0.14020376252835837,0.13462395228153712,0.021907086577353886,0.1966203215730426,0.17471323499568872,140
0.15718379602793844,0.10831549406097851,0.2461455483691189,1.144691779108494,0.22489803292853439,1.3695898120370285,140
0.23708935783402607,0.1295037973009004,0.19919752196760815,7.9941333748290875,3.3991824286335195,4.594950946195568,105
0.08398209468464131,0.1565466933185758,0.2119763835903602,4.285007554427067,0.39829181618116927,4.683299370608236,78
0.12402704644052408,0.14014725282116525,0.12488602014121095,0.020647884254493938,0.1540653507411948,0.17471323499568872,140
0.1108016131887643,0.2117426928425287,0.1964278881227711,0.9135244204794931,0.16465044065442191,1.078174861133915,142
0.15133292626286768,0.13723403685621338,0.20988823020649508,4.087526945627459,0.5074240005681085,4.594950946195568,105
0.19540176571075318,0.09938461999866838,0.23975832036814165,2.1779463686606064,0.43678166483884295,2.6147280334994494,148
0.1121578919924354,0.184246303188439,0.15069586245602815,1.1893915183985395,0.11121665726462449,1.078174861133915,142
0.06305752689823456,0.1535923235355996,0.2590509935723987,4.9195624335259724,0.32461148733040446,4.594950946195568,105
0.06012069543548815,0.15431192856350834,0.15749379327668905,0.022095936063008095,0.19680917105869683,0.17471323499568872,140
0.11582859467871136,0.20229557758171868,0.1396642079596997,2.1988277027617906,0.0019927920643088015,2.2008204948260994,156
0.19746238247529174,0.15700421495387576,0.0875819321061395,0.4902930445407372,0.06407932063144434,0.5543723651721816,90
0.23606386736424956,0.19617539861864486,0.13152435915758573,1.3436473627914536,0.26547250165753855,1.078174861133915,142
0.18453126993165364,0.24912531055883644,0.19358957445775987,5.300359054284623,0.6170596836763869,4.683299370608236,78
0.14214603533106862,0.15845778164004043,0.10742709018408234,0.28078262253758723,0.2735897426345943,0.5543723651721816,90
0.15586882468448335,0.20887578511449817,0.12820732070503893,1.5166028158466673,0.6842176789794321,2.2008204948260994,156
0.19064201283083002,0.1492989491482422,0.18321747413982048,0.7937570493810548,0.23938468420887327,0.5543723651721816,90
0.22419734920045226,0.13555564441429474,0.10218457010839305,2.4133368353691154,0.21251634054301594,2.2008204948260994,156
0.23153121104427293,0.2108671026580208,0.2338159230232871,0.2773070207056206,0.4520202557013093,0.17471323499568872,140
0.12368017104824262,0.12758426505258702,0.1399493787948391,0.025412582868093947,0.20012581786378267,0.17471323499568872,140
0.14556348487593868,0.10845957433067815,0.19257963444684117,3.1980467401558537,0.5833187066564043,2.6147280334994494,148
0.20746141450174208,0.18565308680826578,0.11098218728990357,2.4656926369297363,0.1490353965697131,2.6147280334994494,148
0.10345939246737718,0.09553559649107654,0.2066751715250893,1.3730696387899501,0.0034798267529216886,1.3695898120370285,140
0.07772133587384794,0.16570451472933978,0.20861445123915487,3.81947973106455,0.7754712151310179,4.594950946195568,105
0.08251927494396537,0.08034333021536583,0.16155076884551592,5.24659984521422,0.6516488990186522,4.594950946195568,105
0.1430130954692938,0.11720548415320187,0.13516133579703443,1.2305790076180334,0.13901080441899505,1.3695898120370285,140
0.16987275171913774,0.19642297282695775,0.22216929697778437,2.599601561188618,0.39878106636251864,2.2008204948260994,156
0.11204661452607215,0.18112959706151222,0.14523587077268563,1.775496570275026,0.4253239245510734,2.2008204948260994,156
0.16879277154613337,0.170440807291248,0.21484779024218326,0.03795211907490567,0.13676111592078305,0.17471323499568872,140
0.07098525885233516,0.1627796738414345,0.1918484481953801,6.184751978399889,1.501452607791653,4.683299370608236,78
0.12170398571356333,0.17206432353872614,0.29471707628385185,1.1235585884667945,0.04538372733287943,1.078174861133915,142
0.13934443821192075,0.12395175520770027,0.14652184609686988,0.01877608406222811,0.1559371509334606,0.17471323499568872,140
0.1248373779413334,0.16549280699149918,0.16645069986411556,1.9729596632523716,0.22786083157372783,2.2008204948260994,156
0.09337044955524407,0.11333621075084833,0.05279255215378993,1.146791696229949,0.06861683509603389,1.078174861133915,142
0.130990038864015,0.20570071018348612,0.1335548404012512,9.44534330777734,0.0,9.44534330777734,1
0.1910122707792973,0.10582112258113527,0.12123339973369587,0.25298495974685337,0.07827172475116462,0.17471323499568872,140
0.17497394513715409,0.1266616754822042,0.15915559434843088,0.8227380267445474,0.26836566157236585,0.5543723651721816,90
0.11540391442255117,0.18219135703937345,0.13908605885405395,0.6486545291646475,0.09428216399246592,0.5543723651721816,90
0.12541819427474712,0.14190981217402915,0.14111314744829084,3.2806138320458036,1.3143371141497644,4.594950946195568,105
0.24388427319731698,0.13307926216687732,0.17441033765989344,1.4822741649421767,0.11268435290514822,1.3695898120370285,140
0.19391660329797683,0.15122330950117194,0.16126687499572526,4.293985761026666,0.3893136095815706,4.683299370608236,78
0.18504597366973333,0.1706923158920012,0.18656016177859996,1.3142265929833261,0.05536321905370234,1.3695898120370285,140
0.23979327330972833,0.13443374494026816,0.08970068772043492,2.8323727707266966,0.2176447372272472,2.6147280334994494,148
0.24074750636928371,0.08898954735383238,0.14532316034341325,0.8791493973025376,0.19902546383137742,1.078174861133915,142
0.12656872724601723,0.13506322127600492,0.09848877327327327,6.168320719605594,1.4850213489973578,4.683299370608236,78
0.1617055666303298,0.10569437313198748,0.11016286836197568,2.621955776830009,0.4211352820039096,2.2008204948260994,156
0.27487441640182203,0.17913573680023226,0.14360257965745796,2.891913913930637,0.6910934191045377,2.2008204948260994,156
0.18050458181399448,0.10523571239633411,0.12684250782106288,1.5441739085594675,0.4659990474255524,1.078174861133915,142
0.18584716383686173,0.1383223898176018,0.1817060145943709,0.7161361744314588,0.16176380925927725,0.5543723651721816,90
0.21982413722569416,0.16577307650822012,0.17171231049898208,2.96857235066447,0.3538443171650205,2.6147280334994494,148
0.14918264449079102,0.18250350396732712,0.10088489884085791,4.824619560350954,0.2296686141553863,4.594950946195568,105
0.06724768306490873,0.1557642224717341,0.12698285086616765,2.957576265907523,0.7567557710814237,2.2008204948260994,156
0.22529706983805045,0.19622069053939287,0.14931193839075077,2.806346965082669,0.6055264702565695,2.2008204948260994,156
0.19570188467441985,0.25429040548680604,0.08312948648747046,0.005363970813896222,0.18007720580958494,0.17471323499568872,140
0.14297133786105756,0.08933757417746913,0.1689635094662161,5.658035432144829,1.0630844859492612,4.594950946195568,105
0.14525263430337665,0.16948142769709346,0.13724855431141098,1.044534449033375,0.32505536300365345,1.3695898120370285,140
